stop_id,stop_name,location_type,wheelchair_boarding
3053,Alpine/Ottawa,0,1
3054,Hoffman/Ottawa,0,1
3055,Hoffman/Meinzinger,0,1
3056,Hoffman/Kehl,0,1
3057,Hoffman/Highland,0,1
3058,Highland/Heiman,0,1
3063,Hoffman/Highland,0,1
3064,Hoffman/Kehl,0,1
3065,Hoffman/Meinzinger,0,1
3067,Hoffman/Ottawa,0,1
3069,Queen/Schneider,0,1
3075,Stirling/Lorne,0,1
3076,Stirling/Mausser,0,1
3077,Kent/Sim,0,2
3078,Kent/Hillsboro,0,1
3079,Kent/Salisbury,0,1
3080,Salisbury/Murray,0,2
3081,Salisbury/Southgate,0,2
3082,Salisbury/Hillcrest,0,2
3083,Greenbrook/Stirling,0,1
3084,Greenbrook/Lakeside,0,1
3085,Greenbrook/Forest Hill,0,2
3086,Westmount/Village,0,1
3091,Greenbrook/Birchcliff,0,1
3093,Greenbrook/Fischer-Hallman,0,1
3094,Greenbrook/Ruskview,0,2
3095,Greenbrook/Birchcliff,0,1
3096,Greenbrook/Forest Hill Centre,0,1
3097,Greenbrook/Westmount,0,2
3098,Greenbrook/Forest Hill,0,1
3099,Greenbrook/Lakeside,0,1
3100,Greenbrook/Stirling,0,1
3102,Stirling/Mausser,0,1
3103,Stirling/Lorne,0,1
3110,Victoria/Joseph,0,1
3111,Victoria/Bramm,0,1
3112,Victoria/Henry,0,1
3113,Victoria/Patricia,0,1
3114,Victoria/Belmont,0,1
3115,Victoria/Lawrence,0,1
3116,Victoria/Paulander,0,1
3117,Victoria/Westmount,0,1
3118,Chopin/Westmount,0,1
3119,Hazelglen/Chopin,0,1
3126,Hazelglen/Victoria,0,1
3128,Victoria/Fenwick,0,2
3129,Victoria/Fischer-Hallman,0,1
3130,Victoria/Stoke,0,1
3132,Victoria/Eastforest,0,1
3142,Victoria/Fischer-Hallman,0,1
3143,Fischer-Hallman/Victoria,0,1
3144,Fischer-Hallman/Stoke,0,1
3145,Bingemans Centre Dr./Shirley,0,2
3146,Fischer-Hallman/University Ave.,0,1
3147,Shirley/Hesh,0,2
3148,Shirley/Cedarview,0,2
3149,Keats Way/Midwood,0,1
3150,Keats Way/Path To Mccarron,0,1
3151,Keats Way/Amos,0,1
3153,Keats Way/Mcdougall,0,1
3156,Keats Way/Mcdougall,0,1
3158,Keats Way/Amos,0,1
3159,Keats Way/Path To Mccarron,0,1
3160,Keats Way/Candlewood,0,1
3162,Fischer-Hallman/Keats Way,0,1
3163,Shirley/Crestview,0,2
3164,Shirley/Riverview,0,2
3165,Fischer-Hallman/Thorndale,0,1
3167,Fischer-Hallman/University Ave.,0,1
3169,Fischer-Hallman/Stoke,0,1
3170,Fischer-Hallman/Victoria,0,1
3173,Highland/Fischer-Hallman,0,1
3175,Highland/Fieldgate,0,1
3178,Westmount/Overlea,0,1
3179,Westmount/Queens,0,1
3180,Westmount/Forest Hill,0,1
3181,Westmount/Stonybrook,0,1
3182,Westmount/Ottawa (North Side),0,1
3183,Westmount/Ottawa (South Side),0,1
3184,Westmount/Laurentian,0,1
3185,Westmount/Williamsburg,0,1
3189,Block Line/Westmount,0,1
3190,Westmount/Williamsburg,0,1
3191,Westmount/Laurentian,0,1
3192,Westmount/Ottawa (South Side),0,1
3193,Westmount/Stonybrook,0,1
3194,Westmount/Village,0,1
3195,Westmount/Forest Hill,0,1
3196,Westmount/Queens,0,1
3197,Westmount/Overlea,0,1
3198,Highland/Westmount,0,1
3199,Highland/Fieldgate,0,1
3208,Victoria/Eastforest,0,1
3210,Victoria/Oprington,0,1
3212,Victoria/Monte Carlo,0,2
3214,Hazelglen/Mooregate,0,1
3215,Hazelglen/Chopin,0,1
3216,Chopin/Westmount,0,1
3217,Westmount/Karn,0,1
3218,Victoria/Westmount,0,1
3219,Victoria/Paulander,0,1
3220,Victoria/Lawrence,0,1
3221,Victoria/Patricia,0,1
3222,Victoria/Iron Horse Trail,0,1
3224,Victoria/Park,0,1
3225,Victoria/Michael,0,1
3226,Central Station,0,1
3227,Victoria/Joseph,0,1
3229,Ottawa/Strasburg,0,1
3237,Union/Lucan,0,1
3238,Union/Herbert,0,1
3242,Park/Wood,0,1
3243,Park/Green,0,1
3244,Glasgow/York,0,2
3245,Glasgow/Eden,0,1
3246,Glasgow/Belmont,0,1
3248,Glasgow/Dunbar,0,1
3249,Glasgow/Westmount,0,1
3250,Glasgow/Aberdeen,0,1
3251,Inwood/Glasgow,0,1
3252,Inwood/Westwood,0,1
3253,Westwood/Westwood Cres.,0,1
3254,Westwood/Knell,0,1
3256,Westwood/Gallarno,0,1
3258,Westwood/Glasgow,0,1
3259,Fischer-Hallman/Glasgow,0,1
3260,University Ave./Fischer-Hallman,0,1
3261,St Andrews/Churchill,0,1
3262,Churchill/Barrie,0,2
3263,Churchill/Berkley,0,2
3264,University Ave./Path To Countrystone Pl.,0,2
3265,University Ave./Resurrection C. S. S.,0,1
3266,Westwood/Glasgow,0,1
3268,Westwood/Gallarno,0,1
3269,Westwood/Fernwood,0,1
3270,Westwood/Westwood Cres.,0,1
3271,Westwood/Inwood,0,1
3272,Inwood/Glasgow,0,1
3273,Glasgow/Aberdeen,0,1
3274,Glasgow/Westmount,0,1
3275,Glasgow/Dunbar,0,1
3277,Glasgow/Belmont,0,1
3278,Glasgow/York,0,1
3279,Park/Green,0,1
3280,Langs/Shannon,0,1
3281,Union/Park,0,1
3283,Union/Mary,0,1
3284,Union/Herbert,0,1
3285,Union/Lucan,0,2
3293,Queens/Highland,0,1
3294,Queens/Spadina,0,1
3295,Queens/St Marys Hospital,0,1
3296,Queens/Belmont,0,1
3297,Queens/Lakeside Park Trail,0,1
3298,Queens/Hahn,0,1
3299,Queens/Westmount,0,1
3300,Queens/Cecile,0,1
3303,Queens/Silverspring,0,1
3304,Queens/Eagen,0,1
3306,Queens/Fischer-Hallman,0,1
3307,Queens/Highland Hills Mall,0,1
3308,Elm Ridge/Queens,0,1
3309,Elm Ridge/Hillbrook,0,1
3310,Elm Ridge/Silver Aspen,0,1
3311,Elm Ridge/Ramblewood,0,1
3317,Mcgarry/Royal Orchard,0,1
3319,Randall/Weber,0,1
3320,Randall/Conrad,0,1
3321,Randall/Kumpf,0,1
3322,585 Kumpf Dr.,0,2
3323,Kumpf/Northfield,0,1
3324,Parkside/Waterloo Corporate Campus - South,0,1
3325,Parkside/Waterloo Corporate Campus - North,0,1
3326,Weber/Golden Eagle,0,1
3327,Weber/Randall,0,1
3329,Highview/Sugar Maple,0,1
3330,Highview/Highview Pl.,0,1
3331,Driftwood/Rolling Meadows,0,1
3332,Driftwood/Westheights,0,1
3333,Fischer-Hallman/Rosenberg,0,1
3334,Fischer-Hallman/Rosenberg,0,1
3335,Mcgarry/Royal Orchard,0,1
3337,Mcgarry/Meadowbrook,0,1
3338,Mcgarry/Pinehurst,0,1
3340,Elm Ridge/Mcgarry,0,1
3341,Elm Ridge/Hickory Heights,0,1
3342,Elm Ridge/Hillbrook,0,1
3343,Queens/Highland Hills Mall,0,1
3344,Queens/Bonfair,0,1
3345,Queens/Silverspring,0,1
3346,Queens/Warren,0,1
3347,Queens/Cecile,0,1
3348,Queens/Westmount,0,1
3349,Queens/Blueridge,0,1
3350,Queens/Lakeside Park Trail,0,1
3351,Queens/Belmont,0,1
3353,Queens/St Marys Hospital,0,1
3354,Queens/Spadina,0,1
3355,Queens/Highland,0,1
3356,Highland/Belmont,0,1
3357,Highland/Lawrence,0,1
3368,Driftwood/Highview,0,1
3384,Highview/Sugar Maple,0,1
3389,Highland/Westmount,0,1
3390,Highland/Lawrence,0,1
3391,Highland/Belmont,0,1
3392,Erbsville/White Elm,0,1
3393,Davenport/Old Abbey,0,2
3394,Saginaw/Haddaway,0,1
3395,Oldfield/Ottawa,0,1
3396,Coulthard/Arthur Fach,0,1
3397,Coulthard/Baintree,0,2
3402,Wellington/Spring Valley,0,2
3403,809 Wellington St. N.,0,2
3404,Shirley/Riverbend,0,1
3405,68 Shirley Ave.,0,1
3406,200 Shirley Ave.,0,1
3411,Jamieson/Cooper,0,2
3417,274 Shirley Ave.,0,1
3419,400 Bingemans Centre Dr.,0,1
3420,Bingemans Centre Dr./Bingemans,0,2
3421,540 Bingemans Centre Dr.,0,1
3431,Bingemans Centre Dr./Victoria,0,1
3438,Wellington/Lancaster,0,2
3439,Wellington/Patrick,0,2
3440,809 Wellington St. N.,0,2
3441,Shirley/Riverbend,0,1
3442,68 Shirley Ave.,0,1
3443,Chesapeake/Pleasant Bay,0,2
3445,Fischer-Hallman/Columbia,0,1
3446,Erbsville/Keats Way,0,1
3447,200 Shirley Ave.,0,1
3449,274 Shirley Ave.,0,1
3451,Erbsville/Keats Way,0,1
3452,Erbsville/Leighland,0,2
3453,Erbsville/Columbia,0,1
3454,Erbsville/Columbia Forest,0,2
3455,Erbsville/Columbia,0,1
3456,Erbsville/Leighland,0,2
3457,400 Bingemans Centre Dr.,0,1
3458,Bingemans Centre Dr./Bingemans,0,2
3459,540 Bingemans Centre Dr.,0,1
3460,Shirley/Bingemans Centre Dr.,0,2
3461,Mcgarry/Forestwood,0,2
3463,Keats Way/Sandford Fleming,0,2
3464,Keats Way/Fischer-Hallman,0,1
3465,Fischer-Hallman/Keats Way,0,1
3466,Highview/Golden Meadow,0,2
3467,Highview/Havenwood,0,2
3468,Highview/Highview Pl.,0,2
3469,Driftwood/Westheights,0,2
3470,Westheights/Driftwood,0,1
3471,Westheights/Driftwood,0,1
3472,Mcgarry/Meadowbrook,0,2
3473,Ira Needles/Penelope,0,1
3474,Block Line/St Marys High School,0,1
3476,Ira Needles/Penelope,0,1
3477,Thaler/Kinzie,0,1
3478,Kinzie/Thaler,0,1
3479,River/Kinzie,0,1
3480,Kinzie/River,0,1
3481,Fairway/Thaler,0,1
3482,Queens/Fischer-Hallman,0,1
3485,Ira Needles/Highland Marketplace,0,1
3487,Ira Needles/Highland Marketplace,0,1
3488,Fairway Station,0,1
3489,Fairway Station,0,1
3490,Fairway Station,0,1
3491,Fairway Station,0,1
3493,Fairway Station,0,1
3495,Fairway Station,0,1
3497,Fairway Station,0,1
3499,Fairway Station,0,1
3502,Fischer-Hallman/Path To Bush Clover,0,2
3503,Fischer-Hallman/Max Becker,0,2
3504,Fischer-Hallman/Rockwood,0,2
3505,Fischer-Hallman/Bleams,0,2
3506,1541 Fischer-Hallman Rd.,0,2
3507,Oldfield/Brierdale,0,2
3508,Pinebush Station,0,1
3509,Eagle/Industrial,0,2
3510,Eagle/Providence,0,2
3511,Queen/Winston,0,1
3512,Ellis/Adler,0,1
3514,Pinebush/Franklin,0,1
3515,Preston Pkwy./Fountain,0,1
3516,Fountain/Linden,0,1
3519,Concession/Trico,0,1
3522,Laurel/North,0,2
3524,Fountain/Morningside,0,2
3525,Fountain/Blair,0,2
3526,Laurel/Westminster,0,2
3527,Hespeler Rd./Abbotsford,0,1
3531,Maple Grove/Saltsman,0,2
3536,Wellington/Dickson,0,1
3539,Hespeler Rd./Isherwood,0,1
3540,Queen/Adam,0,1
3541,Guelph/Milton,0,1
3542,Kerwood/Housler,0,1
3543,Pinebush/Wayne,0,1
3546,Sheldon/Thompson,0,2
3547,180 Sheldon Dr.,0,2
3552,Victoria/Highgate,0,2
3553,Victoria/Bramblewood,0,2
3554,Victoria/Path To Winding Meadow,0,1
3555,Victoria/Westforest,0,2
3556,Victoria/Westforest,0,2
3559,Frederick/Turner,0,1
3560,Frederick/Victoria,0,2
3561,Halifax/Confederation,0,2
3562,Fountain/Linden,0,1
3564,Victoria/Belmont,0,1
3565,Victoria/West,0,1
3566,Victoria/Iron Horse Trail,0,1
3568,Fairway/Sims Estate,0,1
3570,Fairway/Briarmeadow,0,1
3571,Centennial/Victoria,0,2
3572,75 Centennial Rd.,0,2
3573,Forwell/Victoria,0,2
3574,River/Gibson,0,1
3575,Frederick/Weber,0,1
3576,Weber/Eastwood Collegiate Institute,0,2
3578,Krug/Lancaster,0,1
3579,King/Pandora,0,1
3581,King/Ezra,0,1
3589,University Ave./Westmount,0,1
3590,Fischer-Hallman/Erb,0,1
3593,Bridge/Frobisher,0,2
3594,New Bedford/Starboard,0,1
3595,New Bedford/Eastbridge,0,2
3598,New Bedford/Starboard,0,1
3599,New Bedford/Chesapeake,0,2
3600,Pinebush Station (East Side),0,1
3606,Weber/Erb,0,1
3607,Bleams/Fallowfield,0,1
3608,Bleams/Fallowfield,0,1
3609,Coronation/Highland,0,1
3618,Courtland/Stirling,0,1
3619,University Ave./Wilfrid Laurier University,0,1
3620,University Ave./Wilfrid Laurier University,0,1
3621,University Ave./King,0,1
3622,Lexington/Dearborn Pl.,0,2
3623,Hazel/Columbia,0,1
3626,Parkside/Glenelm,0,1
3627,Parkside/Cedarbrae,0,1
3629,Hagey/Wes Graham,0,1
3630,Hagey/Wes Graham,0,1
3631,University Ave./Westmount,0,1
3632,Huron/Fischer-Hallman,0,1
3633,Ludolph/Huron,0,1
3634,Ludolph/West Oak,0,1
3635,Ludolph/Olivia,0,1
3636,Seabrook/Fischer-Hallman,0,1
3637,Elm Ridge/Queens,0,1
3641,Conestoga College Blvd./Homer Watson,0,1
3642,Weber/Broadview,0,1
3646,Boxwood/Maple Grove,0,2
3647,Boxwood/Vondrau,0,2
3648,Vondrau/Boxwood,0,2
3649,Maple Grove/Vondrau,0,1
3657,Lancaster/Highway 85,0,1
3660,Franklin/Can-Amera,0,1
3661,Eckert/Dixon,0,1
3662,University Ave./Baker,0,1
3663,University Ave./Countrystone,0,1
3664,University Ave./Countrystone Park,0,1
3665,University Ave./Pastern,0,1
3666,1548 Fischer-Hallman Rd.,0,1
3667,Fischer-Hallman/Bleams,0,2
3668,Fischer-Hallman/Rockwood,0,1
3669,Fischer-Hallman/Cotton Grass,0,2
3670,Fischer-Hallman/Path To Bush Clover,0,2
3671,University Ave./Pastern,0,1
3672,Bridge/University Ave.,0,1
3673,Bridge/Crimson,0,2
3674,Dansbury/Eiwo,0,2
3675,Dansbury/Lee,0,2
3676,Dunvegan/Bairstow,0,2
3677,Lexington/Dunvegan,0,1
3678,Dunvegan/Bairstow,0,1
3679,Bridge/Dansbury,0,1
3680,Bridge/Crimson,0,1
3682,Hazel/Wilfrid Laurier University,0,1
3685,Erbsville/Westside Marketplace,0,1
3687,Erb/Erbsville Ct.,0,1
3689,Erbsville/Westside Marketplace,0,1
3690,Erbsville/Royal Beech,0,1
3691,Erbsville/Path To Erbsville Ct.,0,2
3692,Keats Way/Keatswood,0,1
3693,Keats Way/ Beechwood,0,1
3694,Keats Way/Leighland,0,2
3695,Keats Way/Beckwith,0,2
3700,Seabrook/Fischer-Hallman,0,2
3701,Ludolph/Olivia,0,1
3702,Ludolph/West Oak,0,1
3703,Ludolph/Huron,0,1
3704,Huron/Fischer-Hallman,0,2
3705,Huron/Woodbine,0,2
3706,Woodbine/Maitland,0,1
3707,Woodbine/Parkvale,0,1
3708,Parkvale/Parkvale Park,0,1
3709,Parkvale/Woodbine,0,1
3710,Parkvale/Featherstone,0,1
3711,Parkvale/Huron,0,1
3715,Weber/Eastwood Collegiate Institute,0,2
3724,820 Trillium Dr.,0,2
3725,900 Fairway Rd. N.,0,1
3726,Fairway/Lackner,0,2
3727,King/Martin Grove,0,2
3728,King/Bridge,0,2
3729,Sawmill/Arthur,0,1
3730,King/Scott,0,1
3731,Fairway/River,0,1
3733,Huron/Parkvale,0,1
3734,Parkvale/Huron Natural Area,0,1
3735,Parkvale/Woodbine,0,1
3736,Parkvale/Parkvale Park,0,1
3737,Parkvale/Woodbine,0,1
3738,Woodbine/Sophia,0,1
3739,Woodbine/Huron,0,1
3742,Fountain/Comdev Soccer Dome,0,1
3743,William/Caroline,0,1
3744,Wellington/Weber,0,2
3746,Pioneer/Bechtel,0,2
3747,Columbia/Marsland,0,2
3748,Lexington/Dearborn Blvd,0,1
3749,Lexington/Bridge,0,1
3750,University Ave./New Bedford,0,1
3752,University Ave./R.I.M. Park,0,1
3755,Northfield/Northfield Transit Garage,0,1
3756,Northfield/Bridge,0,1
3757,Frobisher/Bridge,0,2
3758,Frobisher/Superior,0,2
3759,Frobisher/Mcmurray,0,1
3760,Frobisher/Superior,0,1
3761,Northfield/Bridge,0,1
3762,Northfield/Northfield Transit Garage,0,1
3763,University Ave./Northfield Technology Park,0,1
3764,Lexington/Lee,0,1
3765,University Ave./R.I.M. Park,0,1
3766,University Ave./New Bedford,0,1
3768,Lexington/Bridge,0,1
3769,Lexington/Dearborn Blvd.,0,1
3770,Lexington/Dearborn Pl.,0,2
3771,Columbia/Marsland,0,2
3772,Columbia/Weber,0,2
3773,Columbia/Weber,0,1
3776,560 Parkside Dr.,0,1
3777,Parkside/Northfield,0,1
3780,Chesapeake/Pleasant Bay,0,2
3781,Chesapeake/Brigantine,0,2
3782,Chesapeake/Sandy Cove,0,2
3783,Bridge/Whitmore,0,1
3784,Bridge/Lexington,0,1
3789,Bridge/Lexington,0,1
3790,Bridge/Whitmore,0,1
3792,Blair/Princess,0,1
3798,Conestoga Station,0,1
3799,Conestoga Station,0,1
3800,Conestoga Station,0,1
3801,Conestoga College Blvd./Pinnacle,0,2
3802,Conestoga College Blvd./Pinnacle,0,2
3803,Conestoga College Blvd./Conestoga Residence,0,2
3804,Conestoga College Blvd./Conestoga Residence,0,2
3805,Blair/Esther,0,1
3806,Bishop/Hespeler Rd.,0,1
3807,Farmers Market Rd./King,0,1
3808,King/Printery,0,1
3809,Sawmill/Parkside,0,1
3810,Arthur/Union,0,1
3811,Arthur/Earl Martin,0,2
3812,Arthur/South Field,0,2
3813,Arthur/Oriole,0,2
3814,Arthur/Brubacher,0,1
3815,Arthur/Park,0,2
3816,Arthur/Wyatt,0,1
3817,Arthur/Church,0,1
3818,Church/Walker,0,1
3819,Snyder/Church,0,1
3820,Snyder/South,0,1
3821,Snyder/Woolwich Memorial Centre,0,1
3822,Snyder/Second,0,1
3823,First/Snyder,0,2
3824,Arthur/Howard,0,2
3825,Arthur/Whipporwill,0,1
3826,Arthur/South Parkwood,0,2
3827,Arthur/Listowel,0,1
3828,Sawmill/Parkside,0,2
3829,King/Front,0,1
3830,King/Cedar,0,1
3831,King/Henry,0,1
3832,King/Printery,0,1
3833,Farmers Market Rd./St Jacobs Market,0,1
3834,Farmers Market Rd./King,0,1
3835,Bishop/Pineview,0,1
3836,King/Lobsinger,0,2
3837,Arthur/Gerrat,0,1
3838,Arthur/Scotch Line,0,1
3839,Arthur/Scotch Line,0,1
3840,Arthur/Gerrat,0,1
3841,King/Lobsinger,0,2
3842,University Ave./Northfield Technology Park,0,1
3843,Huron/Templewood,0,2
3844,Huron/Templewood,0,1
3845,Conestoga/Conestoga Transit Garage,0,1
3847,610 King St. N.,0,2
3848,600 King St. N.,0,2
3849,Maple Grove/Vondrau,0,1
3850,Bishop/Industrial,0,1
3851,Bishop/Industrial,0,1
3852,Baldwin/Osgoode,0,1
3853,Baldwin/Horton,0,1
3854,Baldwin/Henwood,0,1
3855,Baldwin/Silverthorne,0,1
3856,Baldwin/Guelph,0,1
3857,Franklin/Edward,0,1
3858,Dunbar/Industrial,0,2
3861,Cedar/St Andrews,0,1
3862,Cedar/Grand,0,1
3863,Cedar/Grand,0,2
3864,Cedar/St Andrews,0,1
3865,Hagey/Frank Tompa,0,2
3866,Research & Technology Station,0,1
3867,Parkside/Bearinger,0,1
3868,Parkside/Bearinger,0,1
3869,Research & Technology Station,0,1
3870,Hagey/Frank Tompa,0,2
3872,Hagey/U.W. - Columbia Ice Field,0,1
3873,Arthur/First,0,1
3877,690 Bishop St. N.,0,1
3878,690 Bishop St. N.,0,1
3879,University Ave./Westvale,0,1
3880,University Ave./Portsmouth,0,1
3881,The Boardwalk Station,0,1
3882,Davenport/Conestoga Mall,0,1
3884,728 Arthur St. S.,0,1
3885,728 Arthur St. S.,0,1
3887,Phillip/Columbia,0,1
3888,Conestoga College Cambridge Campus,0,1
3889,Phillip/Columbia,0,1
3890,Fischer-Hallman/Columbia,0,1
3891,Fischer-Hallman/Highland,0,1
3892,Fischer-Hallman/Highland,0,1
3893,Fischer-Hallman/Activa,0,1
3894,Fischer-Hallman/Activa,0,1
3895,Fischer-Hallman/Westmount,0,1
3896,Fischer-Hallman/Cotton Grass,0,1
3897,Belmont/Glasgow,0,1
3899,Columbia/University Of Waterloo,0,1
3900,Lexington/Davenport,0,1
3901,330 The Boardwalk,0,1
3903,Ira Needles/Thorndale,0,1
3904,Ira Needles/Thorndale,0,1
3905,Ira Needles/Erb,0,1
3906,Ira Needles/Erb,0,1
3907,Keats Way/Fischer-Hallman,0,1
3908,The Boardwalk Station,0,1
3909,Westmount/Highland,0,1
3910,Westmount/Victoria,0,1
3911,Westmount/Brybeck,0,1
3912,Westmount/Westwood,0,1
3913,Westmount/Glasgow,0,1
3914,Westmount/Union,0,1
3915,Westmount/Highland,0,1
3916,Westmount/Victoria,0,1
3917,Westmount/Chopin,0,1
3918,Westmount/Westwood,0,1
3919,Westmount/Glasgow,0,1
3920,Westmount/Union,0,1
3922,Winston/Gunn,0,2
3923,Winston/Path To Erindale,0,2
3924,Winston/Handorf,0,2
3925,Winston/Cooper,0,1
3926,Cooper/Hespeler Optimist Park,0,2
3930,Jamieson/Townline,0,2
3931,Jamieson/Lardner,0,2
3932,Jamieson/Patton,0,2
3934,Fountain/Marmel,0,1
3935,Cherry Blossom/Fountain,0,1
3936,Cherry Blossom/Saltsman,0,1
3937,Cherry Blossom/Barnes,0,2
3939,Maple Grove/Cherry Blossom,0,1
3940,Cherry Blossom/Saltsman,0,2
3941,Fountain/Comdev Soccer Dome,0,2
3942,Fountain/Marmel,0,2
3943,University Ave./Phillip,0,1
3945,University Ave./Sunview,0,1
3949,Laurelwood/Fischer-Hallman,0,1
3953,Doon Mills/Woodsmere,0,2
3954,Doon Village/Anvil,0,2
3955,Doon Mills/Apple Ridge,0,2
3956,Doon Mills/Pine Valley,0,2
3957,Doon South/Forest Edge,0,2
3958,Doon South/Winding Wood,0,2
3959,Doon South/Windrush,0,2
3960,330 Pinebush Rd.,0,2
3961,Doon Village/Anvil,0,2
3962,Doon Mills/Apple Ridge,0,2
3963,Doon Mills/Pine Valley,0,2
3964,Doon South/Forest Edge,0,2
3965,Doon South/Winding Wood,0,2
3966,Doon South/Windrush,0,2
3967,Pinebush/Conestoga,0,2
3968,Pinebush/Struck,0,1
3970,Pinebush/Wayne,0,2
3971,Pinebush/Balmoral,0,2
3972,Pinebush/Fleming,0,2
3973,Pinebush/Tyler,0,2
3974,520 Thompson Dr.,0,2
3975,Thompson/Lingard,0,2
3976,Fleming/Thompson,0,2
3977,Fleming/Sheldon,0,2
3978,Sheldon/Thompson,0,2
3979,Sheldon/Balmoral,0,2
3980,Sheldon/Franklin,0,1
3981,180 Sheldon Dr.,0,2
3982,Sheldon/Wolseley,0,1
3983,Sheldon/Corydon,0,2
3984,Sheldon/Conestoga,0,1
3985,505 Conestoga Blvd.,0,2
3986,Conestoga/Bishop,0,2
3987,Thompson/Lingard,0,2
3988,505 Thompson Dr.,0,2
3989,Pinebush/Thompson,0,1
3990,Robert Ferrie/Blair Creek,0,2
3991,Thomas Slee/Robert Ferrie,0,1
3992,Thomas Slee/Terrington,0,1
3993,Thomas Slee/Path To Cranbrook,0,2
3994,Doon South/Thomas Slee,0,2
3995,Robert Ferrie/Doon South,0,2
3996,Robert Ferrie/Tilts Trail,0,2
3997,Robert Ferrie/Forest Creek,0,1
3999,Doon Mills/Woodsmere,0,2
4000,The Boardwalk Station,0,1
4001,The Boardwalk Station,0,1
4002,The Boardwalk Station,0,1
4003,The Boardwalk Station,0,1
4004,Conestoga Station,0,1
4005,Conestoga Station,0,1
4008,120 Northfield Dr. E.,0,1
4009,120 Northfield Dr. E.,0,1
4011,Centennial/Forwell,0,2
4012,Columbia/Erbsville,0,2
4013,Columbia/Cavendish,0,1
4014,Laurelwood/Laurel Heights Secondary School,0,1
4015,Waterloo Public Square Station,0,1
4016,Bridge/Chesapeake (North),0,2
4017,Columbia/Salzburg,0,1
4018,Columbia/Salzburg,0,1
4019,Columbia/St Moritz,0,1
4020,Columbia/St Moritz,0,1
4021,Columbia/Lucerne,0,2
4022,Columbia/Zurich,0,2
4023,Columbia/Sundew,0,1
4024,Columbia/Bennington,0,1
4025,450 Columbia St. W.,0,1
4026,Columbia/Fischer-Hallman,0,1
4027,Laurelwood/Bearinger,0,1
4028,Bridge/Path To Brigantine,0,2
4029,Bridge/Path To Wissler,0,2
4030,Bridge/Bechtel Park,0,1
4031,Bridge/Path To Auburn,0,2
4032,Bridge/University Ave.,0,1
4033,Bridge/University Ave.,0,1
4034,Bridge/Dansbury,0,1
4035,Bridge/Eastbridge,0,2
4036,Bridge/Chesapeake (South),0,2
4037,Bridge/Chesapeake (South),0,2
4038,Bridge/Chesapeake (North),0,2
4039,King/Weber (St Jacobs),0,2
4040,King/Weber (St Jacobs),0,2
4041,695 Saginaw Pkwy.,0,1
4042,Northfield/Davenport,0,1
4043,Northfield/Davenport,0,1
4046,University Ave./Auburn,0,1
4047,University Ave./Auburn,0,1
4048,Waterloo Public Square Station,0,1
4049,University Ave./Dale,0,1
4050,Bridge/Labrador,0,1
4051,Bridge/Northfield,0,1
4052,University Ave./Lincoln,0,1
4053,Westmount/Erb,0,1
4054,University Ave./Bridge,0,1
4055,University Ave./Bridge,0,1
4056,Erb/Fischer-Hallman,0,1
4057,Lincoln/Weber,0,1
4058,Lincoln/Weber,0,1
4059,Lincoln/Ellis,0,1
4060,Lincoln/Ellis,0,1
4061,Lincoln/Marshall,0,1
4062,Lincoln/Marshall,0,1
4063,Portsmouth/Springfield,0,1
4064,Portsmouth/Westvale,0,2
4065,Westvale/Cardiff,0,2
4066,Westvale/Bridgewater,0,2
4067,Westvale/Thorndale,0,2
4068,Westvale/Thorndale,0,2
4069,Westvale/Edenvalley,0,2
4070,Westvale/Heather Hill,0,2
4071,Erb/Beechwood,0,2
4072,Columbia/King,0,1
4073,King/Columbia,0,1
4074,Hagey/University Of Waterloo,0,1
4076,Fischer-Hallman/Gatestone,0,1
4077,Fischer-Hallman/Path To Laurel Gate,0,2
4078,Fischer-Hallman/Laurelwood,0,1
4079,Laurelwood/Beaver Creek Rd.,0,1
4080,Laurelwood/Brookmill,0,2
4081,Laurelwood/Holly View,0,2
4082,Laurelwood/Birchmount,0,2
4083,Laurelwood/Erbsville,0,1
4084,Erbsville/Path To Wild Ginger,0,2
4085,Erbsville/Path To Wild Ginger,0,1
4086,Erbsville/White Elm,0,1
4087,Erbsville/Brandenburg,0,1
4088,Erbsville/Cornridge,0,1
4089,King/High Crest,0,1
4090,King/High Crest,0,1
4091,Ottawa/Elmsdale,0,1
4092,Ottawa/Elmsdale,0,1
4093,Can-Amera/Path To Lena,0,1
4094,Ottawa/Westmount,0,1
4096,Ottawa/Fischer-Hallman,0,1
4097,Ottawa/River,0,1
4098,Ottawa/River,0,1
4099,Bridgeport Rd./Albert,0,1
4100,Maple Grove/Beaverdale,0,1
4101,Maple Grove/Beaverdale,0,1
4102,Maple Grove/Compass,0,1
4103,Maple Grove/Compass,0,1
4104,Shantz Hill/Preston Pkwy.,0,1
4105,Southwood/St Andrews,0,1
4106,St Andrews/Stanley,0,1
4107,King/Fairway,0,2
4111,Myers/Clover,0,2
4112,Lisbon Pines/Myers (Temporary Stop),0,2
4114,Wesley/Faith,0,1
4115,Wesley/Fitzgerald,0,1
4116,Wesley/Maple Bush,0,1
4117,Maple Bush/Ferncliffe,0,2
4118,Maple Bush/Chester,0,2
4119,Elgin/Champlain,0,2
4120,Elgin/South,0,2
4121,Laurel/North,0,2
4122,Christopher/Ballantyne,0,2
4123,Christopher/Foster,0,2
4124,Champlain/Christopher,0,1
4125,Champlain /Chalmers,0,2
4126,Champlain/Elgin,0,2
